n,V,resultado,tiempo (fuerzabruta)
5,120,-1,0.438994
5,120,-1,0.110527
5,120,-1,0.11999
5,120,-1,0.119602
5,120,-1,0.121377
5,120,-1,0.206291
5,120,-1,0.111265
5,120,-1,0.113764
5,120,-1,0.112252
5,120,-1,0.11404
5,120,-1,0.111752
5,120,-1,0.112114
5,120,-1,0.268254
5,120,-1,0.111764
5,130,-1,0.116352
5,130,-1,0.117152
5,130,-1,0.112002
5,130,-1,0.111227
5,130,-1,0.113127
5,130,-1,0.12089
5,130,-1,0.117064
5,130,-1,1.18514
5,130,-1,0.112014
5,130,-1,0.11234
5,130,-1,0.11584
5,130,-1,0.121064
5,130,-1,0.324343
5,130,-1,0.121589
5,130,-1,0.119789
5,130,-1,0.116302
5,130,-1,0.118452
5,130,-1,0.120702
5,130,-1,0.118439
5,130,-1,0.112339
5,140,-1,0.121302
5,140,-1,0.12084
5,140,-1,0.120052
5,140,-1,0.112227
5,140,-1,0.148165
5,140,-1,0.115127
5,140,-1,0.116252
5,140,-1,0.143602
5,140,-1,0.111865
5,140,-1,0.171365
5,140,-1,0.117215
5,140,-1,0.117402
5,140,-1,0.111851
5,140,-1,0.115251
5,140,-1,0.125689
5,140,-1,0.481196
5,140,-1,0.115614
5,140,-1,0.119089
5,140,-1,0.119027
5,140,-1,0.111664
5,150,-1,0.116914
5,150,-1,0.121415
5,150,-1,0.111552
5,150,-1,0.491583
5,150,-1,0.113502
5,150,-1,1.11863
5,150,-1,0.116214
5,150,-1,0.121665
5,150,-1,0.112476
5,150,-1,0.118665
5,150,-1,0.187353
5,150,-1,0.118814
5,150,-1,0.112289
5,150,-1,0.114864
5,150,-1,0.119727
5,150,-1,0.119902
5,150,-1,0.120077
5,150,-1,0.115652
5,150,-1,0.113664
5,150,-1,0.112977
5,160,-1,0.111952
5,160,-1,0.119039
5,160,-1,1.73704
5,160,-1,0.445195
5,160,-1,0.139615
5,160,-1,0.112489
5,160,-1,0.115702
5,160,-1,0.112964
5,160,-1,0.183678
5,160,-1,0.112727
5,160,-1,0.114464
5,160,-1,0.113552
5,160,-1,0.119402
5,160,-1,0.125427
5,160,-1,0.114364
5,160,-1,0.112939
5,160,-1,0.112289
5,160,-1,0.11289
5,160,-1,0.120152
5,160,-1,0.126489
5,170,-1,0.116027
5,170,-1,0.169265
5,170,-1,0.11719
5,170,-1,0.125764
5,170,-1,0.116439
5,170,-1,0.119227
5,170,-1,0.116339
5,170,-1,0.120802
5,170,-1,0.117914
5,170,-1,0.120265
5,170,-1,0.119164
5,170,-1,0.113377
5,170,-1,0.121977
5,170,-1,0.11924
5,170,-1,0.11234
5,170,-1,0.112139
5,170,-1,0.115265
5,170,-1,0.111677
5,170,-1,0.117289
5,170,-1,0.122177
5,180,-1,0.119664
5,180,-1,0.11709
5,180,-1,0.112826
5,180,-1,0.116427
5,180,-1,0.117827
5,180,-1,0.113514
5,180,-1,0.120377
5,180,-1,0.112852
5,180,-1,0.113552
5,180,-1,0.121152
5,180,-1,0.119464
5,180,-1,0.118077
5,180,-1,0.112965
5,180,-1,0.115927
5,180,-1,0.123052
5,180,-1,0.120152
5,180,-1,0.113065
5,180,-1,0.119352
5,180,-1,0.117377
5,180,-1,0.118715
5,190,-1,0.118589
5,190,-1,0.123952
5,190,-1,0.112177
5,190,-1,0.11129
5,190,-1,0.112327
5,190,-1,0.112215
5,190,-1,0.115739
5,190,-1,0.112065
5,190,-1,0.119614
5,190,-1,0.116102
5,190,-1,0.111364
5,190,-1,0.112751
5,190,-1,0.802851
5,190,-1,0.119965
5,190,-1,0.120414
5,190,-1,0.116602
5,190,-1,0.118714
5,190,-1,0.112864
5,190,-1,0.119101
5,190,-1,0.117127
5,200,-1,0.11779
5,200,-1,0.112939
5,200,-1,0.116464
5,200,-1,0.120902
5,200,-1,2.35713
5,200,-1,0.11579
5,200,-1,0.115652
5,200,-1,0.120765
5,200,-1,0.120302
5,200,-1,0.117602
5,200,-1,0.111952
5,200,-1,0.118377
5,200,-1,0.116164
5,200,-1,0.119027
5,200,-1,0.11294
5,200,-1,0.120427
5,200,-1,0.121802
5,200,-1,0.112002
5,200,-1,0.154152
5,200,-1,0.116952
6,0,0,0.417406
6,0,0,0.237754
6,0,0,0.241404
6,0,0,0.233679
6,0,0,0.243091
6,0,0,0.233342
6,0,0,0.237167
6,0,0,0.234791
6,0,0,0.241229
6,0,0,0.239729
6,0,0,0.234241
6,0,0,0.241554
6,0,0,0.238503
6,0,0,0.242279
6,0,0,0.240692
6,0,0,0.235366
6,0,0,0.239217
6,0,0,0.277805
6,0,0,0.235091
6,0,0,0.246866
6,10,1,0.237079
6,10,1,0.233204
6,10,1,2.54893
6,10,1,1.72223
6,10,1,0.234904
6,10,1,0.345556
6,10,1,0.242491
6,10,1,0.244066
6,10,1,0.233454
6,10,1,0.279342
6,10,1,0.240904
6,10,1,0.233491
6,10,1,0.242229
6,10,1,0.233791
6,10,1,0.243154
6,10,1,0.700486
6,10,1,1.27297
6,10,1,0.242579
6,10,1,0.240079
6,10,1,0.235742
6,20,2,0.242779
6,20,2,0.245354
6,20,2,0.318592
6,20,2,0.26568
6,20,2,0.245191
6,20,2,0.239291
6,20,2,0.241092
6,20,2,0.293155
6,20,2,3.1113
6,20,2,0.512121
6,20,2,0.236766
6,20,2,0.236779
6,20,2,0.238141
6,20,2,0.277142
6,20,2,0.237779
6,20,2,0.232953
6,20,2,0.236667
6,20,2,0.563534
6,20,2,0.239267
6,20,2,0.239829
6,30,-1,0.235404
6,30,-1,0.242054
6,30,-1,0.355643
6,30,-1,0.240866
6,30,-1,0.244542
6,30,-1,0.237754
6,30,-1,0.243816
6,30,-1,0.259367
6,30,-1,0.316243
6,30,-1,0.238654
6,30,-1,0.240816
6,30,-1,0.239054
6,30,-1,0.232616
6,30,-1,0.240554
6,30,-1,0.233716
6,30,-1,0.236879
6,30,-1,0.236391
6,30,-1,0.244379
6,30,-1,0.244954
6,30,-1,0.241941
6,40,-1,0.234391
6,40,-1,0.235617
6,40,-1,0.238379
6,40,-1,0.233716
6,40,-1,0.238767
6,40,-1,0.238229
6,40,-1,0.246679
6,40,-1,0.232541
6,40,-1,0.237366
6,40,-1,0.233579
6,40,-1,0.694461
6,40,-1,0.243317
6,40,-1,0.234004
6,40,-1,0.340118
6,40,-1,0.356006
6,40,-1,0.232542
6,40,-1,0.234979
6,40,-1,0.238954
6,40,-1,0.238354
6,40,-1,0.241454
6,50,-1,0.232816
6,50,-1,0.232854
6,50,-1,0.247067
6,50,-1,0.237353
6,50,-1,1.01147
6,50,-1,0.234516
6,50,-1,0.233541
6,50,-1,0.242942
6,50,-1,0.239916
6,50,-1,0.307217
6,50,-1,0.240079
6,50,-1,0.563559
6,50,-1,0.238916
6,50,-1,0.234242
6,50,-1,0.242679
6,50,-1,0.234728
6,50,-1,0.240879
6,50,-1,0.234491
6,50,-1,0.568971
6,50,-1,0.232666
6,60,-1,0.237941
6,60,-1,0.326143
6,60,-1,0.239016
6,60,-1,0.260417
6,60,-1,0.244128
6,60,-1,0.236691
6,60,-1,0.239354
6,60,-1,0.898765
6,60,-1,0.232341
6,60,-1,0.232954
6,60,-1,0.278504
6,60,-1,0.240066
6,60,-1,0.234179
6,60,-1,0.240204
6,60,-1,0.247267
6,60,-1,0.243579
6,60,-1,0.242229
6,60,-1,0.241591
6,60,-1,0.246604
6,60,-1,0.242267
6,70,-1,0.237467
6,70,-1,0.231917
6,70,-1,2.60744
6,70,-1,0.242542
6,70,-1,0.236304
6,70,-1,0.315118
6,70,-1,0.238441
6,70,-1,0.236054
6,70,-1,0.337192
6,70,-1,0.243479
6,70,-1,0.232441
6,70,-1,0.241241
6,70,-1,0.233467
6,70,-1,0.30908
6,70,-1,0.233416
6,70,-1,0.241604
6,70,-1,0.236604
6,70,-1,1.13979
6,70,-1,0.239454
6,70,-1,0.237266
6,80,-1,0.238216
6,80,-1,0.240204
6,80,-1,0.232879
6,80,-1,0.235454
6,80,-1,0.239779
6,80,-1,0.235429
6,80,-1,0.238741
6,80,-1,0.239429
6,80,-1,0.240767
6,80,-1,0.240417
6,80,-1,0.240316
6,80,-1,0.236566
6,80,-1,0.564997
6,80,-1,0.278754
6,80,-1,0.236016
6,80,-1,0.241079
6,80,-1,0.244254
6,80,-1,0.233604
6,80,-1,0.234279
6,80,-1,0.449182
6,90,-1,0.239479
6,90,-1,0.238204
6,90,-1,1.30148
6,90,-1,0.241404
6,90,-1,0.232729
6,90,-1,0.239716
6,90,-1,0.236904
6,90,-1,0.239141
6,90,-1,0.245116
6,90,-1,0.241129
6,90,-1,0.316592
6,90,-1,0.242379
6,90,-1,0.232378
6,90,-1,0.236867
6,90,-1,0.233603
6,90,-1,0.239979
6,90,-1,0.373393
6,90,-1,0.361793
6,90,-1,0.238154
6,90,-1,0.237342
6,100,-1,0.234954
6,100,-1,0.232429
6,100,-1,0.242404
6,100,-1,0.233829
6,100,-1,0.240442
6,100,-1,0.240492
6,100,-1,0.348243
6,100,-1,0.233216
6,100,-1,0.241791
6,100,-1,0.236616
6,100,-1,1.21301
6,100,-1,0.236829
6,100,-1,0.239641
6,100,-1,0.239729
6,100,-1,0.300029
6,100,-1,0.237529
6,100,-1,0.260942
6,100,-1,0.232541
6,100,-1,0.232253
6,100,-1,0.233779
6,110,-1,0.244304
6,110,-1,0.395269
6,110,-1,0.33808
6,110,-1,0.240092
6,110,-1,0.232791
6,110,-1,0.233941
6,110,-1,2.36471
6,110,-1,0.240116
6,110,-1,0.232829
6,110,-1,0.364844
6,110,-1,1.34721
6,110,-1,0.349393
6,110,-1,0.28768
6,110,-1,0.237291
6,110,-1,0.889714
6,110,-1,0.234366
6,110,-1,0.239228
6,110,-1,0.237254
6,110,-1,0.234954
6,110,-1,0.349618
6,120,-1,0.234429
6,120,-1,1.34493
6,120,-1,0.235153
6,120,-1,0.426007
6,120,-1,0.235803
6,120,-1,1.3425
6,120,-1,0.240054
6,120,-1,0.379419
6,120,-1,0.246654
6,120,-1,1.40969
6,120,-1,0.241842
6,120,-1,0.241529
6,120,-1,0.232129
6,120,-1,0.237891
6,120,-1,0.284117
6,120,-1,0.247716
6,120,-1,0.233354
6,120,-1,0.241466
6,120,-1,0.239904
6,120,-1,0.237904
6,130,3,0.260191
6,130,3,0.239442
6,130,3,0.233579
6,130,3,1.37575
6,130,3,0.233328
6,130,3,0.800488
6,130,3,0.240141
6,130,3,0.235316
6,130,3,0.244429
6,130,3,0.238466
6,130,3,0.237092
6,130,3,0.489883
6,130,3,0.233753
6,130,3,0.239541
6,130,3,0.238904
6,130,3,0.311067
6,130,3,0.232804
6,130,3,0.236641
6,130,3,0.245216
6,130,3,0.245004
6,140,-1,0.232241
6,140,-1,0.292805
6,140,-1,0.238379
6,140,-1,0.246554
6,140,-1,0.232704
6,140,-1,0.250391
6,140,-1,0.235266
6,140,-1,0.238229
6,140,-1,0.244666
6,140,-1,0.245366
6,140,-1,0.354755
6,140,-1,1.15493
6,140,-1,0.238517
6,140,-1,1.09028
6,140,-1,0.324943
6,140,-1,0.237792
6,140,-1,0.242454
6,140,-1,0.239616
6,140,-1,0.239254
6,140,-1,0.281742
6,150,-1,0.239679
6,150,-1,0.240091
6,150,-1,0.241367
6,150,-1,0.240129
6,150,-1,0.373656
6,150,-1,0.246742
6,150,-1,0.238404
6,150,-1,0.488496
6,150,-1,0.240741
6,150,-1,0.232929
6,150,-1,0.241054
6,150,-1,0.246004
6,150,-1,0.238991
6,150,-1,0.239829
6,150,-1,0.239379
6,150,-1,0.232566
6,150,-1,0.244867
6,150,-1,0.233391
6,150,-1,0.242904
6,150,-1,0.232803
6,160,-1,0.241266
6,160,-1,0.236229
6,160,-1,0.332518
6,160,-1,0.243766
6,160,-1,0.235666
6,160,-1,0.270892
6,160,-1,0.236903
6,160,-1,0.233641
6,160,-1,0.240291
6,160,-1,0.511433
6,160,-1,0.239691
6,160,-1,0.239829
6,160,-1,0.241366
6,160,-1,0.242142
6,160,-1,1.21791
6,160,-1,1.3547
6,160,-1,0.235729
6,160,-1,0.240554
6,160,-1,0.236641
6,160,-1,0.304943
6,170,-1,0.236717
6,170,-1,0.233853
6,170,-1,0.232716
6,170,-1,0.237817
6,170,-1,0.233328
6,170,-1,0.240129
6,170,-1,0.232366
6,170,-1,0.235891
6,170,-1,0.231754
6,170,-1,0.233491
6,170,-1,0.240504
6,170,-1,3.14243
6,170,-1,0.242016
6,170,-1,0.232816
6,170,-1,0.297942
6,170,-1,0.238804
6,170,-1,0.237854
6,170,-1,0.243154
6,170,-1,0.566859
6,170,-1,0.234192
6,180,-1,0.233704
6,180,-1,0.233554
6,180,-1,0.234079
6,180,-1,0.234666
6,180,-1,0.232491
6,180,-1,0.235204
6,180,-1,0.235628
6,180,-1,0.244054
6,180,-1,0.239729
6,180,-1,0.236141
6,180,-1,0.238967
6,180,-1,0.237479
6,180,-1,0.315043
6,180,-1,0.244078
6,180,-1,0.232516
6,180,-1,0.234279
6,180,-1,0.232741
6,180,-1,0.330418
6,180,-1,0.309855
6,180,-1,0.237053
6,190,-1,0.238254
6,190,-1,0.238492
6,190,-1,0.245467
6,190,-1,0.239067
6,190,-1,0.257579
6,190,-1,0.235266
6,190,-1,0.821163
6,190,-1,0.233429
6,190,-1,0.236766
6,190,-1,0.239228
6,190,-1,0.239829
6,190,-1,0.233416
6,190,-1,0.239903
6,190,-1,0.240767
6,190,-1,0.402032
6,190,-1,0.233503
6,190,-1,0.240629
6,190,-1,0.238366
6,190,-1,0.241854
6,190,-1,0.237767
6,200,2,0.240666
6,200,2,0.244379
6,200,2,0.239741
6,200,2,0.236716
6,200,2,0.240691
6,200,2,0.236691
6,200,2,0.232766
6,200,2,0.233804
6,200,2,0.241304
6,200,2,0.239654
6,200,2,0.388544
6,200,2,0.245804
6,200,2,0.236179
6,200,2,2.05613
6,200,2,0.324755
6,200,2,0.234316
6,200,2,0.242141
6,200,2,0.239491
6,200,2,0.233017
6,200,2,0.237792
7,0,0,0.496745
7,0,0,0.504871
7,0,0,0.590147
7,0,0,0.500096
7,0,0,0.500645
7,0,0,0.634098
7,0,0,0.556472
7,0,0,0.506496
7,0,0,0.50682
7,0,0,0.49737
7,0,0,0.901489
7,0,0,0.602635
7,0,0,1.61495
7,0,0,3.8048
7,0,0,0.505208
7,0,0,0.508196
7,0,0,1.20203
7,0,0,0.500283
7,0,0,0.497133
7,0,0,0.557509
7,10,2,0.500133
7,10,2,0.746437
7,10,2,0.494195
7,10,2,0.504046
7,10,2,0.506558
7,10,2,0.508208
7,10,2,0.504983
7,10,2,0.590897
7,10,2,0.742487
7,10,2,0.774
7,10,2,0.794288
7,10,2,0.501621
7,10,2,0.739937
7,10,2,0.561897
7,10,2,0.497658
7,10,2,1.23209
7,10,2,1.05726
7,10,2,0.507646
7,10,2,0.755963
7,10,2,0.538359
7,20,2,0.504345
7,20,2,0.61851
7,20,2,0.494995
7,20,2,0.571009
7,20,2,0.552384
7,20,2,2.08788
7,20,2,0.548447
7,20,2,0.493358
7,20,2,1.80074
7,20,2,0.507008
7,20,2,0.500508
7,20,2,7.14047
7,20,2,0.503658
7,20,2,0.49777
7,20,2,0.501521
7,20,2,0.500508
7,20,2,0.497708
7,20,2,0.507896
7,20,2,0.496683
7,20,2,1.53225
7,30,3,0.498845
7,30,3,0.500433
7,30,3,0.497183
7,30,3,3.91246
7,30,3,0.501471
7,30,3,0.493783
7,30,3,0.493258
7,30,3,0.503033
7,30,3,0.591872
7,30,3,0.548621
7,30,3,0.646486
7,30,3,0.495358
7,30,3,0.498421
7,30,3,0.500108
7,30,3,0.505109
7,30,3,0.499233
7,30,3,0.567884
7,30,3,0.635985
7,30,3,0.503096
7,30,3,0.494946
7,40,-1,0.493083
7,40,-1,0.558597
7,40,-1,0.544321
7,40,-1,0.494145
7,40,-1,0.505596
7,40,-1,0.498521
7,40,-1,0.500233
7,40,-1,0.50297
7,40,-1,1.23857
7,40,-1,0.700049
7,40,-1,1.57353
7,40,-1,0.494258
7,40,-1,0.625923
7,40,-1,0.50462
7,40,-1,0.494421
7,40,-1,0.756475
7,40,-1,0.49637
7,40,-1,0.493008
7,40,-1,0.497783
7,40,-1,0.796913
7,50,-1,0.554634
7,50,-1,0.776988
7,50,-1,0.553684
7,50,-1,0.496195
7,50,-1,0.563271
7,50,-1,0.514171
7,50,-1,0.495283
7,50,-1,0.626085
7,50,-1,1.44717
7,50,-1,0.503483
7,50,-1,0.701911
7,50,-1,0.576472
7,50,-1,0.753187
7,50,-1,1.00407
7,50,-1,0.630123
7,50,-1,0.494971
7,50,-1,0.505658
7,50,-1,0.501083
7,50,-1,0.500808
7,50,-1,0.495058
7,60,2,0.502245
7,60,2,0.832751
7,60,2,0.498708
7,60,2,0.493745
7,60,2,0.493658
7,60,2,0.496283
7,60,2,0.499008
7,60,2,0.522996
7,60,2,0.495196
7,60,2,0.574485
7,60,2,0.504471
7,60,2,0.50027
7,60,2,0.534222
7,60,2,2.941
7,60,2,0.603122
7,60,2,0.503584
7,60,2,1.5
7,60,2,0.495271
7,60,2,0.495645
7,60,2,1.09193
7,70,2,2.95073
7,70,2,0.504983
7,70,2,1.53581
7,70,2,0.766188
7,70,2,0.502195
7,70,2,0.497208
7,70,2,0.502346
7,70,2,0.502696
7,70,2,0.496121
7,70,2,0.49777
7,70,2,0.495033
7,70,2,0.500295
7,70,2,0.506083
7,70,2,0.49882
7,70,2,0.504171
7,70,2,0.50122
7,70,2,0.627048
7,70,2,0.497983
7,70,2,0.501196
7,70,2,0.493558
7,80,2,0.504483
7,80,2,0.499546
7,80,2,2.15696
7,80,2,0.500345
7,80,2,0.49832
7,80,2,0.498133
7,80,2,0.504521
7,80,2,0.501858
7,80,2,0.50147
7,80,2,0.494895
7,80,2,0.528459
7,80,2,0.545071
7,80,2,0.500971
7,80,2,0.692562
7,80,2,0.497683
7,80,2,0.502621
7,80,2,0.494946
7,80,2,0.496984
7,80,2,0.495133
7,80,2,1.24061
7,90,4,0.672911
7,90,4,0.501246
7,90,4,0.501671
7,90,4,1.60525
7,90,4,0.645498
7,90,4,0.502596
7,90,4,0.585972
7,90,4,1.56039
7,90,4,0.496458
7,90,4,0.502633
7,90,4,1.01922
7,90,4,0.50897
7,90,4,0.534147
7,90,4,0.495371
7,90,4,0.498458
7,90,4,0.496896
7,90,4,0.502084
7,90,4,0.49347
7,90,4,0.502333
7,90,4,0.502171
7,100,-1,0.497621
7,100,-1,0.566359
7,100,-1,0.499795
7,100,-1,0.593422
7,100,-1,2.15875
7,100,-1,0.503133
7,100,-1,0.843251
7,100,-1,0.862189
7,100,-1,0.502508
7,100,-1,1.46919
7,100,-1,0.502208
7,100,-1,0.503308
7,100,-1,0.537121
7,100,-1,2.46085
7,100,-1,0.498496
7,100,-1,0.493333
7,100,-1,0.502558
7,100,-1,0.493208
7,100,-1,0.496471
7,100,-1,0.524546
7,110,-1,0.63046
7,110,-1,0.501945
7,110,-1,0.499183
7,110,-1,0.505808
7,110,-1,0.497671
7,110,-1,0.498583
7,110,-1,0.558484
7,110,-1,0.498321
7,110,-1,0.544946
7,110,-1,0.505133
7,110,-1,0.600934
7,110,-1,0.496708
7,110,-1,0.621047
7,110,-1,0.527371
7,110,-1,0.494633
7,110,-1,0.505221
7,110,-1,0.522008
7,110,-1,0.58581
7,110,-1,0.500971
7,110,-1,0.496433
7,120,-1,1.27177
7,120,-1,0.502096
7,120,-1,0.748949
7,120,-1,0.532021
7,120,-1,0.532259
7,120,-1,5.01556
7,120,-1,0.496683
7,120,-1,0.497158
7,120,-1,0.494608
7,120,-1,0.547759
7,120,-1,1.47837
7,120,-1,0.50082
7,120,-1,0.636198
7,120,-1,0.59901
7,120,-1,0.494883
7,120,-1,0.640322
7,120,-1,0.498883
7,120,-1,0.498558
7,120,-1,0.77635
7,120,-1,0.499883
7,130,-1,0.494796
7,130,-1,0.559972
7,130,-1,0.50357
7,130,-1,0.821863
7,130,-1,0.615685
7,130,-1,0.49332
7,130,-1,0.501233
7,130,-1,0.552146
7,130,-1,0.498833
7,130,-1,0.496708
7,130,-1,0.501121
7,130,-1,0.503746
7,130,-1,0.495933
7,130,-1,0.493195
7,130,-1,0.745262
7,130,-1,0.503196
7,130,-1,1.10318
7,130,-1,0.49547
7,130,-1,1.29151
7,130,-1,0.493345
7,140,-1,0.497421
7,140,-1,0.493846
7,140,-1,0.49512
7,140,-1,0.50092
7,140,-1,0.495696
7,140,-1,1.3347
7,140,-1,0.570459
7,140,-1,0.49377
7,140,-1,0.497521
7,140,-1,0.501208
7,140,-1,0.501621
7,140,-1,0.539709
7,140,-1,0.50202
7,140,-1,0.637048
7,140,-1,0.499796
7,140,-1,0.502695
7,140,-1,0.530271
7,140,-1,1.59675
7,140,-1,0.531621
7,140,-1,0.500433
7,150,-1,0.494508
7,150,-1,0.526283
7,150,-1,0.619272
7,150,-1,0.500821
7,150,-1,0.498658
7,150,-1,0.497795
7,150,-1,0.50117
7,150,-1,0.493995
7,150,-1,0.500883
7,150,-1,0.557659
7,150,-1,0.530921
7,150,-1,0.581897
7,150,-1,1.02425
7,150,-1,0.49462
7,150,-1,0.496083
7,150,-1,0.50112
7,150,-1,0.596697
7,150,-1,0.497058
7,150,-1,0.547159
7,150,-1,0.504908
7,160,-1,0.586384
7,160,-1,0.499045
7,160,-1,1.60544
7,160,-1,0.496333
7,160,-1,0.746887
7,160,-1,0.504258
7,160,-1,0.49822
7,160,-1,0.836788
7,160,-1,0.498495
7,160,-1,0.507696
7,160,-1,0.502146
7,160,-1,0.550308
7,160,-1,0.507108
7,160,-1,0.500658
7,160,-1,0.505658
7,160,-1,0.493032
7,160,-1,0.502446
7,160,-1,0.499858
7,160,-1,0.505271
7,160,-1,0.500145
7,170,2,0.493908
7,170,2,0.493421
7,170,2,0.495595
7,170,2,0.493383
7,170,2,0.544771
7,170,2,1.05918
7,170,2,1.52082
7,170,2,0.49422
7,170,2,0.494721
7,170,2,0.501821
7,170,2,0.497983
7,170,2,0.494245
7,170,2,0.501096
7,170,2,1.16631
7,170,2,1.67391
7,170,2,0.500971
7,170,2,0.60051
7,170,2,0.49832
7,170,2,0.496671
7,170,2,0.492746
7,180,-1,1.50189
7,180,-1,0.508734
7,180,-1,0.497383
7,180,-1,0.496545
7,180,-1,0.944902
7,180,-1,0.503408
7,180,-1,0.503996
7,180,-1,0.50292
7,180,-1,0.495833
7,180,-1,0.496933
7,180,-1,0.500645
7,180,-1,0.498408
7,180,-1,0.50172
7,180,-1,0.495695
7,180,-1,0.500621
7,180,-1,0.631348
7,180,-1,0.502771
7,180,-1,0.505558
7,180,-1,0.496146
7,180,-1,0.494121
7,190,-1,0.502921
7,190,-1,0.495458
7,190,-1,0.493345
7,190,-1,0.503346
7,190,-1,0.499708
7,190,-1,0.499858
7,190,-1,0.526308
7,190,-1,0.596197
7,190,-1,0.502483
7,190,-1,0.593784
7,190,-1,0.739499
7,190,-1,0.494333
7,190,-1,0.498958
7,190,-1,0.631535
7,190,-1,0.598272
7,190,-1,0.503634
7,190,-1,0.921715
7,190,-1,0.59561
7,190,-1,0.600897
7,190,-1,0.595472
7,200,2,0.495846
7,200,2,0.49652
7,200,2,0.493183
7,200,2,0.497633
7,200,2,0.497283
7,200,2,0.521746
7,200,2,0.503159
7,200,2,0.587047
7,200,2,1.47162
7,200,2,0.509033
7,200,2,0.537208
7,200,2,0.505021
7,200,2,0.498908
7,200,2,0.496745
7,200,2,0.493783
7,200,2,0.498946
7,200,2,1.71222
7,200,2,0.500209
7,200,2,1.79223
7,200,2,2.03335
8,0,0,3.12641
8,0,0,1.94659
8,0,0,1.0796
8,0,0,1.37585
8,0,0,2.05818
8,0,0,1.93922
8,0,0,2.52055
8,0,0,2.07767
8,0,0,1.16069
8,0,0,1.06779
8,0,0,1.20628
8,0,0,4.01624
8,0,0,1.06451
8,0,0,1.06468
8,0,0,1.20145
8,0,0,1.30535
8,0,0,1.06374
8,0,0,1.06642
8,0,0,1.05788
8,0,0,2.53331
8,10,2,3.2031
8,10,2,1.98679
8,10,2,1.05858
8,10,2,1.06307
8,10,2,1.05643
8,10,2,1.05965
8,10,2,1.08577
8,10,2,2.82921
8,10,2,1.18667
8,10,2,1.0652
8,10,2,1.28041
8,10,2,2.84221
8,10,2,1.05632
8,10,2,1.36565
8,10,2,1.15001
8,10,2,1.27986
8,10,2,1.544
8,10,2,1.13264
8,10,2,1.14836
8,10,2,1.06086
8,20,2,1.06219
8,20,2,1.16164
8,20,2,1.20861
8,20,2,1.2187
8,20,2,1.06414
8,20,2,1.68501
8,20,2,7.87307
8,20,2,3.50738
8,20,2,1.19292
8,20,2,1.06343
8,20,2,1.09188
8,20,2,1.0628
8,20,2,1.60671
8,20,2,1.34493
8,20,2,1.41369
8,20,2,1.05957
8,20,2,1.11197
8,20,2,1.29868
8,20,2,1.06459
8,20,2,1.41528
8,30,3,1.06441
8,30,3,3.32762
8,30,3,1.11838
8,30,3,1.10839
8,30,3,1.12759
8,30,3,4.10282
8,30,3,1.06065
8,30,3,1.06174
8,30,3,1.06418
8,30,3,1.25442
8,30,3,1.06374
8,30,3,1.05719
8,30,3,1.16571
8,30,3,1.06451
8,30,3,1.06367
8,30,3,1.06039
8,30,3,1.95346
8,30,3,2.54363
8,30,3,1.41722
8,30,3,1.06043
8,40,1,3.76925
8,40,1,1.05907
8,40,1,1.06534
8,40,1,1.06453
8,40,1,1.05645
8,40,1,1.66425
8,40,1,2.41001
8,40,1,1.17693
8,40,1,1.06421
8,40,1,1.92162
8,40,1,1.43191
8,40,1,1.92827
8,40,1,1.20359
8,40,1,1.98118
8,40,1,1.30586
8,40,1,1.16952
8,40,1,1.06563
8,40,1,1.10968
8,40,1,3.14771
8,40,1,2.62307
8,50,-1,3.84365
8,50,-1,1.21271
8,50,-1,1.05962
8,50,-1,5.92317
8,50,-1,3.92495
8,50,-1,4.74159
8,50,-1,1.15203
8,50,-1,1.06204
8,50,-1,1.05542
8,50,-1,4.62352
8,50,-1,1.15451
8,50,-1,1.31973
8,50,-1,1.06044
8,50,-1,1.05781
8,50,-1,1.05702
8,50,-1,2.17878
8,50,-1,1.99916
8,50,-1,1.18652
8,50,-1,1.11475
8,50,-1,1.67663
8,60,3,2.36314
8,60,3,1.16164
8,60,3,1.17698
8,60,3,2.8895
8,60,3,1.15669
8,60,3,1.25869
8,60,3,1.05591
8,60,3,2.03998
8,60,3,1.35123
8,60,3,1.18559
8,60,3,1.13944
8,60,3,1.06259
8,60,3,1.05743
8,60,3,2.10031
8,60,3,1.17446
8,60,3,1.05603
8,60,3,1.11464
8,60,3,1.06053
8,60,3,1.4043
8,60,3,1.05906
8,70,-1,2.73222
8,70,-1,1.96868
8,70,-1,1.06533
8,70,-1,3.40916
8,70,-1,1.0556
8,70,-1,1.0635
8,70,-1,2.16619
8,70,-1,1.20452
8,70,-1,1.21764
8,70,-1,3.99017
8,70,-1,1.05823
8,70,-1,2.37919
8,70,-1,2.07303
8,70,-1,1.0628
8,70,-1,1.06192
8,70,-1,1.16033
8,70,-1,1.11702
8,70,-1,1.96682
8,70,-1,1.06543
8,70,-1,1.07013
8,80,2,1.69975
8,80,2,1.06451
8,80,2,2.92558
8,80,2,1.64244
8,80,2,1.93941
8,80,2,1.32605
8,80,2,1.18251
8,80,2,1.15248
8,80,2,1.11798
8,80,2,4.08563
8,80,2,1.06299
8,80,2,1.18221
8,80,2,1.29308
8,80,2,1.0596
8,80,2,4.56264
8,80,2,1.40444
8,80,2,1.2588
8,80,2,2.15422
8,80,2,1.10477
8,80,2,2.27152
8,90,-1,3.23569
8,90,-1,1.27641
8,90,-1,1.12236
8,90,-1,1.3189
8,90,-1,1.33745
8,90,-1,7.4582
8,90,-1,1.06433
