n,V,resultado,tiempo (backtracking)
5,120,-1,0.097439
5,120,-1,0.106689
5,120,-1,0.105527
5,120,-1,0.097251
5,120,-1,0.102702
5,120,-1,0.173978
5,120,-1,0.176327
5,120,-1,0.096901
5,130,3,0.104352
5,130,3,0.104365
5,130,3,0.138202
5,130,3,0.106652
5,130,3,0.096489
5,130,3,0.104664
5,130,3,0.149877
5,130,3,0.105689
5,130,3,0.101764
5,130,3,0.103814
5,130,3,0.286268
5,130,3,0.16544
5,130,3,0.106564
5,130,3,0.107489
5,130,3,0.102177
5,130,3,0.107939
5,130,3,0.097214
5,130,3,0.105465
5,130,3,0.103652
5,130,3,0.105777
5,140,-1,0.107051
5,140,-1,0.098739
5,140,-1,0.096151
5,140,-1,2.9695
5,140,-1,0.099527
5,140,-1,0.096302
5,140,-1,0.102815
5,140,-1,0.101152
5,140,-1,0.106127
5,140,-1,0.100114
5,140,-1,0.102577
5,140,-1,0.102676
5,140,-1,0.103926
5,140,-1,0.103102
5,140,-1,0.105102
5,140,-1,0.104476
5,140,-1,0.159602
5,140,-1,0.103114
5,140,-1,0.097039
5,140,-1,0.098939
5,150,-1,0.699611
5,150,-1,0.101301
5,150,-1,0.107252
5,150,-1,0.101614
5,150,-1,0.979028
5,150,-1,0.105589
5,150,-1,0.098139
5,150,-1,0.098502
5,150,-1,0.098614
5,150,-1,0.10439
5,150,-1,0.104939
5,150,-1,0.109665
5,150,-1,0.108877
5,150,-1,0.098139
5,150,-1,0.104276
5,150,-1,0.104864
5,150,-1,0.101752
5,150,-1,0.160215
5,150,-1,0.104602
5,150,-1,0.102489
5,160,-1,0.097001
5,160,-1,0.104177
5,160,-1,0.097264
5,160,-1,0.105414
5,160,-1,0.099814
5,160,-1,1.12477
5,160,-1,0.105564
5,160,-1,0.795913
5,160,-1,0.109164
5,160,-1,0.107414
5,160,-1,0.100701
5,160,-1,0.098002
5,160,-1,0.105802
5,160,-1,0.104239
5,160,-1,0.196416
5,160,-1,0.107264
5,160,-1,0.105764
5,160,-1,0.106927
5,160,-1,0.105389
5,160,-1,0.106677
5,170,2,0.105551
5,170,2,0.106839
5,170,2,0.102701
5,170,2,0.102264
5,170,2,0.101214
5,170,2,0.102064
5,170,2,0.097539
5,170,2,0.101976
5,170,2,0.42147
5,170,2,0.103276
5,170,2,0.101551
5,170,2,0.103527
5,170,2,0.101577
5,170,2,0.098226
5,170,2,0.104339
5,170,2,0.169952
5,170,2,0.098015
5,170,2,0.106639
5,170,2,0.101914
5,170,2,0.098052
5,180,-1,0.105302
5,180,-1,0.105264
5,180,-1,0.103914
5,180,-1,0.098127
5,180,-1,0.106389
5,180,-1,0.170966
5,180,-1,0.098364
5,180,-1,0.098339
5,180,-1,0.101414
5,180,-1,0.099389
5,180,-1,0.104414
5,180,-1,0.100902
5,180,-1,0.097752
5,180,-1,0.106214
5,180,-1,0.097564
5,180,-1,0.097976
5,180,-1,0.106764
5,180,-1,1.02138
5,180,-1,0.098277
5,180,-1,0.105814
5,190,-1,0.096939
5,190,-1,0.106914
5,190,-1,0.214566
5,190,-1,0.102314
5,190,-1,0.101989
5,190,-1,0.104226
5,190,-1,0.146327
5,190,-1,0.099077
5,190,-1,0.102101
5,190,-1,0.103826
5,190,-1,0.692636
5,190,-1,0.099177
5,190,-1,0.105664
5,190,-1,0.101339
5,190,-1,0.102389
5,190,-1,1.14581
5,190,-1,0.106265
5,190,-1,0.097552
5,190,-1,0.097864
5,190,-1,0.10464
5,200,-1,0.278417
5,200,-1,0.107065
5,200,-1,0.095101
5,200,-1,0.106626
5,200,-1,0.141577
5,200,-1,0.101264
5,200,-1,0.102214
5,200,-1,0.098789
5,200,-1,0.104702
5,200,-1,0.151427
5,200,-1,0.104515
5,200,-1,0.106664
5,200,-1,0.101539
5,200,-1,0.143177
5,200,-1,0.109314
5,200,-1,0.097489
5,200,-1,0.096739
5,200,-1,0.10639
5,200,-1,0.106251
5,200,-1,0.098201
6,0,0,0.205316
6,0,0,0.209278
6,0,0,0.201891
6,0,0,0.208378
6,0,0,0.205341
6,0,0,0.207366
6,0,0,0.211279
6,0,0,0.218628
6,0,0,0.259217
6,0,0,0.287954
6,0,0,0.211078
6,0,0,0.289629
6,0,0,0.203866
6,0,0,0.208041
6,0,0,0.211066
6,0,0,0.20384
6,0,0,0.206841
6,0,0,0.199841
6,0,0,0.207703
6,0,0,0.204953
6,10,2,0.209554
6,10,2,0.518346
6,10,2,0.210303
6,10,2,0.208966
6,10,2,0.200816
6,10,2,0.210441
6,10,2,0.208728
6,10,2,0.200991
6,10,2,0.200816
6,10,2,0.201878
6,10,2,0.208041
6,10,2,0.204916
6,10,2,0.201266
6,10,2,0.205628
6,10,2,0.202616
6,10,2,0.209004
6,10,2,0.206928
6,10,2,0.210278
6,10,2,0.205703
6,10,2,0.206416
6,20,3,0.203179
6,20,3,0.448195
6,20,3,0.327918
6,20,3,0.971978
6,20,3,0.219829
6,20,3,0.211116
6,20,3,0.212941
6,20,3,0.212128
6,20,3,0.269904
6,20,3,0.206466
6,20,3,0.203291
6,20,3,0.210703
6,20,3,0.214153
6,20,3,0.211116
6,20,3,0.211229
6,20,3,0.256454
6,20,3,0.206103
6,20,3,0.254391
6,20,3,0.209291
6,20,3,0.202766
6,30,-1,0.210616
6,30,-1,0.205591
6,30,-1,0.202928
6,30,-1,0.212278
6,30,-1,0.203941
6,30,-1,0.246904
6,30,-1,0.20814
6,30,-1,0.20699
6,30,-1,0.206278
6,30,-1,0.211704
6,30,-1,0.214691
6,30,-1,0.215316
6,30,-1,0.210216
6,30,-1,0.213429
6,30,-1,0.206891
6,30,-1,0.209215
6,30,-1,0.852314
6,30,-1,0.202941
6,30,-1,0.202641
6,30,-1,0.277142
6,40,-1,0.211204
6,40,-1,0.21294
6,40,-1,0.214566
6,40,-1,0.282092
6,40,-1,0.208853
6,40,-1,0.201615
6,40,-1,0.207103
6,40,-1,0.210316
6,40,-1,0.208553
6,40,-1,0.206966
6,40,-1,0.209416
6,40,-1,0.206241
6,40,-1,0.210679
6,40,-1,0.20834
6,40,-1,0.202228
6,40,-1,0.251092
6,40,-1,0.273855
6,40,-1,0.201415
6,40,-1,1.00138
6,40,-1,0.910477
6,50,5,0.304717
6,50,5,0.211691
6,50,5,0.237791
6,50,5,0.213254
6,50,5,0.208641
6,50,5,0.269204
6,50,5,0.208866
6,50,5,0.275917
6,50,5,0.211566
6,50,5,0.210516
6,50,5,0.29248
6,50,5,0.211179
6,50,5,0.207403
6,50,5,0.211678
6,50,5,0.204766
6,50,5,0.211104
6,50,5,0.26488
6,50,5,0.204041
6,50,5,0.205115
6,50,5,0.211166
6,60,2,0.202978
6,60,2,0.205378
6,60,2,0.209866
6,60,2,3.55104
6,60,2,3.10536
6,60,2,0.211029
6,60,2,0.324017
6,60,2,0.209516
6,60,2,0.201591
6,60,2,0.201554
6,60,2,0.212641
6,60,2,0.279392
6,60,2,0.209304
6,60,2,0.216241
6,60,2,0.203128
6,60,2,0.209541
6,60,2,0.205053
6,60,2,0.205953
6,60,2,0.210766
6,60,2,0.209391
6,70,-1,0.796476
6,70,-1,0.511858
6,70,-1,0.202953
6,70,-1,0.206266
6,70,-1,0.207766
6,70,-1,0.208804
6,70,-1,0.201528
6,70,-1,0.205303
6,70,-1,0.202379
6,70,-1,0.210753
6,70,-1,0.201703
6,70,-1,0.201316
6,70,-1,0.308667
6,70,-1,0.209128
6,70,-1,1.96563
6,70,-1,0.201066
6,70,-1,0.207715
6,70,-1,0.202766
6,70,-1,0.205391
6,70,-1,0.207966
6,80,-1,0.202154
6,80,-1,0.213516
6,80,-1,0.202453
6,80,-1,0.48222
6,80,-1,0.213216
6,80,-1,1.64518
6,80,-1,0.30038
6,80,-1,0.210566
6,80,-1,0.212953
6,80,-1,0.201766
6,80,-1,0.202591
6,80,-1,0.203891
6,80,-1,0.283854
6,80,-1,0.204691
6,80,-1,0.210528
6,80,-1,0.207053
6,80,-1,0.267629
6,80,-1,0.272404
6,80,-1,0.344968
6,80,-1,0.96704
6,90,1,0.200678
6,90,1,0.208729
6,90,1,0.204429
6,90,1,0.199653
6,90,1,0.207529
6,90,1,0.205541
6,90,1,0.207341
6,90,1,0.200478
6,90,1,0.209666
6,90,1,0.927315
6,90,1,0.315005
6,90,1,0.204654
6,90,1,0.199665
6,90,1,0.200279
6,90,1,0.531283
6,90,1,0.206654
6,90,1,0.201728
6,90,1,0.201053
6,90,1,0.211066
6,90,1,0.205628
6,100,-1,0.216428
6,100,-1,0.211441
6,100,-1,0.206828
6,100,-1,0.234517
6,100,-1,0.206091
6,100,-1,0.210853
6,100,-1,0.207941
6,100,-1,0.207728
6,100,-1,0.212529
6,100,-1,0.207453
6,100,-1,0.206628
6,100,-1,0.205166
6,100,-1,0.210541
6,100,-1,0.46572
6,100,-1,0.207991
6,100,-1,0.210403
6,100,-1,0.415269
6,100,-1,0.209316
6,100,-1,0.209466
6,100,-1,0.209904
6,110,2,0.20839
6,110,2,7.20207
6,110,2,0.209791
6,110,2,0.201578
6,110,2,0.210591
6,110,2,0.209666
6,110,2,0.206679
6,110,2,0.204378
6,110,2,0.207191
6,110,2,0.201979
6,110,2,0.291954
6,110,2,0.729425
6,110,2,0.243379
6,110,2,0.210504
6,110,2,0.209129
6,110,2,0.323442
6,110,2,0.201653
6,110,2,0.207379
6,110,2,0.208253
6,110,2,0.201815
6,120,-1,0.209041
6,120,-1,0.202841
6,120,-1,0.206053
6,120,-1,0.203404
6,120,-1,0.207815
6,120,-1,0.202216
6,120,-1,0.201854
6,120,-1,0.319967
6,120,-1,0.212654
6,120,-1,0.202041
6,120,-1,0.202103
6,120,-1,0.202153
6,120,-1,0.210041
6,120,-1,0.20694
6,120,-1,0.833001
6,120,-1,0.209391
6,120,-1,0.201928
6,120,-1,0.200966
6,120,-1,0.209404
6,120,-1,0.206166
6,130,3,0.210666
6,130,3,0.209303
6,130,3,0.211066
6,130,3,0.213054
6,130,3,0.210991
6,130,3,0.242754
6,130,3,0.202878
6,130,3,0.976928
6,130,3,0.292267
6,130,3,0.202541
6,130,3,0.210428
6,130,3,0.903865
6,130,3,2.05484
6,130,3,0.211379
6,130,3,0.209041
6,130,3,0.203516
6,130,3,0.210429
6,130,3,0.270717
6,130,3,0.213503
6,130,3,0.345368
6,140,-1,0.205115
6,140,-1,2.79487
6,140,-1,0.356306
6,140,-1,0.202791
6,140,-1,0.211453
6,140,-1,0.202766
6,140,-1,0.234091
6,140,-1,0.207991
6,140,-1,0.275954
6,140,-1,0.286167
6,140,-1,0.211541
6,140,-1,0.451795
6,140,-1,0.20319
6,140,-1,1.29638
6,140,-1,0.202816
6,140,-1,0.205866
6,140,-1,0.203841
6,140,-1,0.203129
6,140,-1,0.207353
6,140,-1,0.210516
6,150,-1,0.210741
6,150,-1,0.381856
6,150,-1,0.211503
6,150,-1,0.211491
6,150,-1,0.206965
6,150,-1,0.207791
6,150,-1,0.203128
6,150,-1,0.203578
6,150,-1,0.215403
6,150,-1,0.844839
6,150,-1,0.202441
6,150,-1,0.210104
6,150,-1,0.210354
6,150,-1,0.210616
6,150,-1,0.323755
6,150,-1,0.202828
6,150,-1,0.209766
6,150,-1,0.207616
6,150,-1,6.41267
6,150,-1,0.213304
6,160,-1,0.204491
6,160,-1,0.205666
6,160,-1,0.209429
6,160,-1,0.206553
6,160,-1,0.211441
6,160,-1,0.211879
6,160,-1,0.211716
6,160,-1,2.68608
6,160,-1,0.212628
6,160,-1,0.214066
6,160,-1,0.211278
6,160,-1,0.206666
6,160,-1,0.213279
6,160,-1,0.202104
6,160,-1,0.324217
6,160,-1,0.202728
6,160,-1,0.203716
6,160,-1,0.201566
6,160,-1,0.202341
6,160,-1,0.206416
6,170,4,0.210454
6,170,4,0.213828
6,170,4,0.355094
6,170,4,0.208253
6,170,4,0.202579
6,170,4,0.211216
6,170,4,0.210966
6,170,4,0.206553
6,170,4,0.20239
6,170,4,0.206591
6,170,4,0.210303
6,170,4,0.201528
6,170,4,0.215066
6,170,4,0.263554
6,170,4,0.212366
6,170,4,0.210316
6,170,4,0.210866
6,170,4,0.211978
6,170,4,0.210941
6,170,4,0.208091
6,180,-1,0.208266
6,180,-1,0.207641
6,180,-1,0.270967
6,180,-1,0.204841
6,180,-1,0.211028
6,180,-1,0.207291
6,180,-1,0.211053
6,180,-1,0.266992
6,180,-1,0.209916
6,180,-1,0.242591
6,180,-1,0.230066
6,180,-1,0.206341
6,180,-1,0.206153
6,180,-1,0.206866
6,180,-1,0.204979
6,180,-1,0.206753
6,180,-1,0.203178
6,180,-1,0.703573
6,180,-1,1.82229
6,180,-1,0.201953
6,190,-1,0.207703
6,190,-1,0.278742
6,190,-1,0.206316
6,190,-1,0.211516
6,190,-1,0.205479
6,190,-1,0.213891
6,190,-1,0.413931
6,190,-1,0.202453
6,190,-1,0.282817
6,190,-1,0.201216
6,190,-1,0.214078
6,190,-1,0.201604
6,190,-1,0.209015
6,190,-1,0.29138
6,190,-1,0.202515
6,190,-1,0.206616
6,190,-1,0.205091
6,190,-1,0.209104
6,190,-1,0.203091
6,190,-1,0.201616
6,200,-1,0.209179
6,200,-1,0.211479
6,200,-1,0.211641
6,200,-1,0.278529
6,200,-1,0.210866
6,200,-1,0.210878
6,200,-1,0.236179
6,200,-1,0.203066
6,200,-1,0.208828
6,200,-1,0.202053
6,200,-1,0.207891
6,200,-1,0.231291
6,200,-1,0.206728
6,200,-1,0.201904
6,200,-1,0.529946
6,200,-1,0.210066
6,200,-1,0.208791
6,200,-1,0.211528
6,200,-1,0.206966
6,200,-1,0.208728
7,0,0,0.435182
7,0,0,0.494008
7,0,0,0.435782
7,0,0,1.4478
7,0,0,0.427807
7,0,0,0.435845
7,0,0,1.33217
7,0,0,0.578097
7,0,0,0.742912
7,0,0,0.580109
7,0,0,0.433232
7,0,0,0.506546
7,0,0,0.501245
7,0,0,0.524933
7,0,0,0.434857
7,0,0,0.427345
7,0,0,0.437695
7,0,0,0.441457
7,0,0,0.427307
7,0,0,0.437107
7,10,1,0.528121
7,10,1,0.50842
7,10,1,0.586534
7,10,1,0.432507
7,10,1,5.00749
7,10,1,0.43787
7,10,1,2.09582
7,10,1,5.55719
7,10,1,0.488596
7,10,1,0.496445
7,10,1,0.437182
7,10,1,0.435895
7,10,1,1.31226
7,10,1,0.434494
7,10,1,0.429245
7,10,1,0.564421
7,10,1,0.428045
7,10,1,0.427257
7,10,1,0.439357
7,10,1,0.437044
7,20,1,0.429407
7,20,1,0.43222
7,20,1,0.437607
7,20,1,0.537458
7,20,1,0.436607
7,20,1,0.432157
7,20,1,0.439745
7,20,1,0.557047
7,20,1,0.462708
7,20,1,0.437657
7,20,1,0.437407
7,20,1,3.02635
7,20,1,0.435957
7,20,1,0.438045
7,20,1,0.46092
7,20,1,2.37975
7,20,1,0.428819
7,20,1,0.431032
7,20,1,0.433595
7,20,1,0.499258
7,30,1,0.500795
7,30,1,0.431894
7,30,1,2.00314
7,30,1,0.534809
7,30,1,0.437045
7,30,1,1.30057
7,30,1,0.508408
7,30,1,1.47304
7,30,1,0.492771
7,30,1,0.434795
7,30,1,0.452845
7,30,1,0.427569
7,30,1,0.436632
7,30,1,0.426232
7,30,1,1.75124
7,30,1,0.518758
7,30,1,0.434595
7,30,1,0.42757
7,30,1,0.503634
7,30,1,0.453083
7,40,1,0.435558
7,40,1,0.864614
7,40,1,1.67638
7,40,1,0.505746
7,40,1,0.431982
7,40,1,0.437457
7,40,1,0.512484
7,40,1,0.590885
7,40,1,0.518746
7,40,1,0.491358
7,40,1,0.432794
7,40,1,0.436682
7,40,1,0.440982
7,40,1,0.428144
7,40,1,0.43597
7,40,1,0.502683
7,40,1,0.48202
7,40,1,0.431695
7,40,1,0.432032
7,40,1,4.08361
7,50,-1,0.444869
7,50,-1,0.43632
7,50,-1,0.713424
7,50,-1,0.43417
7,50,-1,0.762437
7,50,-1,0.441582
7,50,-1,0.440307
7,50,-1,0.434707
7,50,-1,0.434494
7,50,-1,0.440745
7,50,-1,0.440707
7,50,-1,0.846538
7,50,-1,0.47732
7,50,-1,0.438844
7,50,-1,0.487771
7,50,-1,0.43022
7,50,-1,0.442282
7,50,-1,2.08636
7,50,-1,0.734149
7,50,-1,0.44232
7,60,1,0.431682
7,60,1,1.50061
7,60,1,1.47431
7,60,1,1.44075
7,60,1,0.500896
7,60,1,0.538708
7,60,1,2.08833
7,60,1,0.438257
7,60,1,1.44907
7,60,1,2.17244
7,60,1,0.483345
7,60,1,0.427832
7,60,1,0.437283
7,60,1,2.10165
7,60,1,0.428181
7,60,1,0.426507
7,60,1,0.43627
7,60,1,0.426394
7,60,1,0.433782
7,60,1,0.431969
7,70,-1,0.630711
7,70,-1,0.437707
7,70,-1,0.432469
7,70,-1,0.437595
7,70,-1,0.435357
7,70,-1,0.430745
7,70,-1,0.463345
7,70,-1,0.816626
7,70,-1,0.468108
7,70,-1,0.532834
7,70,-1,0.436219
7,70,-1,0.439294
7,70,-1,0.438982
7,70,-1,0.614423
7,70,-1,0.441107
7,70,-1,0.438682
7,70,-1,0.436732
7,70,-1,0.441507
7,70,-1,0.443695
7,70,-1,0.75215
7,80,-1,0.43887
7,80,-1,0.439258
7,80,-1,0.439445
7,80,-1,0.429195
7,80,-1,0.431294
7,80,-1,0.438357
7,80,-1,0.431157
7,80,-1,0.430232
7,80,-1,0.438658
7,80,-1,0.429407
7,80,-1,0.440707
7,80,-1,0.507933
7,80,-1,0.43327
7,80,-1,0.43622
7,80,-1,0.435732
7,80,-1,0.429582
7,80,-1,0.502959
7,80,-1,1.35412
7,80,-1,0.439969
7,80,-1,0.438482
7,90,-1,0.440394
7,90,-1,0.437932
7,90,-1,0.441157
7,90,-1,0.433307
7,90,-1,0.435382
7,90,-1,0.439745
7,90,-1,0.532134
7,90,-1,0.445207
7,90,-1,0.429157
7,90,-1,0.435182
7,90,-1,0.516395
7,90,-1,0.441132
7,90,-1,0.592435
7,90,-1,0.435682
7,90,-1,0.601673
7,90,-1,0.442345
7,90,-1,0.435257
7,90,-1,0.435082
7,90,-1,0.562284
7,90,-1,0.505158
7,100,-1,0.484458
7,100,-1,0.46682
7,100,-1,0.433107
7,100,-1,0.441133
7,100,-1,0.440694
7,100,-1,0.470657
7,100,-1,0.837626
7,100,-1,0.442432
7,100,-1,3.33278
7,100,-1,0.438945
7,100,-1,0.442669
7,100,-1,0.524021
7,100,-1,1.13734
7,100,-1,0.434732
7,100,-1,0.44322
7,100,-1,2.21547
7,100,-1,1.30723
7,100,-1,0.524109
7,100,-1,0.511096
7,100,-1,1.89353
7,110,-1,0.428257
7,110,-1,0.461957
7,110,-1,0.514271
7,110,-1,0.675886
7,110,-1,0.438107
7,110,-1,0.460708
7,110,-1,0.433107
7,110,-1,0.433382
7,110,-1,0.43557
7,110,-1,0.437182
7,110,-1,0.457058
7,110,-1,0.439307
7,110,-1,0.440069
7,110,-1,6.70139
7,110,-1,0.543934
7,110,-1,0.431607
7,110,-1,0.429557
7,110,-1,0.435607
7,110,-1,0.556997
7,110,-1,1.19582
7,120,2,0.428182
7,120,2,0.437244
7,120,2,2.24382
7,120,2,0.600123
7,120,2,3.26035
7,120,2,0.428057
7,120,2,0.437869
7,120,2,0.45167
7,120,2,0.562072
7,120,2,1.48836
7,120,2,0.432195
7,120,2,0.440982
7,120,2,0.441332
7,120,2,3.30983
7,120,2,0.431382
7,120,2,0.57661
7,120,2,0.503808
7,120,2,0.429582
7,120,2,0.430132
7,120,2,0.435745
7,130,1,0.439382
7,130,1,0.549034
7,130,1,0.432732
7,130,1,0.431032
7,130,1,0.434207
7,130,1,0.432682
7,130,1,0.438782
7,130,1,0.433082
7,130,1,0.437369
7,130,1,0.426819
7,130,1,0.436257
7,130,1,1.26222
7,130,1,0.577872
7,130,1,0.438908
7,130,1,0.43902
7,130,1,0.42862
7,130,1,0.486421
7,130,1,0.569409
7,130,1,0.428145
7,130,1,0.436157
7,140,-1,0.431019
7,140,-1,0.443707
7,140,-1,0.436657
7,140,-1,0.435645
7,140,-1,0.47512
7,140,-1,1.40611
7,140,-1,0.44072
7,140,-1,0.435645
7,140,-1,0.431894
7,140,-1,0.43962
7,140,-1,0.431694
7,140,-1,0.430381
7,140,-1,0.572847
7,140,-1,0.434519
7,140,-1,0.431994
7,140,-1,0.436445
7,140,-1,0.440645
7,140,-1,0.708074
7,140,-1,0.432845
7,140,-1,0.438594
7,150,1,0.434295
7,150,1,0.428095
7,150,1,0.440132
7,150,1,2.98785
7,150,1,0.435095
7,150,1,0.432369
7,150,1,0.458757
7,150,1,0.435907
7,150,1,0.436232
7,150,1,0.439132
7,150,1,0.425957
7,150,1,0.426682
7,150,1,2.23305
7,150,1,0.430995
7,150,1,0.437107
7,150,1,0.497171
7,150,1,0.749862
7,150,1,0.440907
7,150,1,0.433069
7,150,1,0.436219
7,160,-1,0.434345
7,160,-1,0.435332
7,160,-1,0.430394
7,160,-1,1.34423
7,160,-1,0.441057
7,160,-1,0.480133
7,160,-1,2.3264
7,160,-1,3.62058
7,160,-1,0.438944
7,160,-1,0.43572
7,160,-1,0.483433
7,160,-1,0.434807
7,160,-1,0.434019
7,160,-1,0.458082
7,160,-1,0.587497
7,160,-1,0.431282
7,160,-1,0.464657
7,160,-1,0.441258
7,160,-1,1.19488
7,160,-1,0.439995
7,170,-1,0.429869
7,170,-1,0.434132
7,170,-1,0.500308
7,170,-1,0.439457
7,170,-1,0.43482
7,170,-1,0.43522
7,170,-1,0.429432
7,170,-1,0.476183
7,170,-1,0.435557
7,170,-1,0.45662
7,170,-1,0.442282
7,170,-1,0.454708
7,170,-1,0.441645
7,170,-1,1.73764
7,170,-1,1.30397
7,170,-1,0.60081
7,170,-1,0.441133
7,170,-1,0.440345
7,170,-1,0.44257
7,170,-1,0.431982
7,180,-1,0.451995
7,180,-1,0.441407
7,180,-1,0.43517
7,180,-1,0.436095
7,180,-1,0.431957
7,180,-1,0.434332
7,180,-1,0.433107
7,180,-1,0.435069
7,180,-1,2.65873
7,180,-1,2.34036
7,180,-1,0.58566
7,180,-1,0.432594
7,180,-1,0.440957
7,180,-1,0.44082
7,180,-1,0.545858
7,180,-1,1.56359
7,180,-1,0.433607
7,180,-1,0.457657
7,180,-1,0.431994
7,180,-1,0.434382
7,190,-1,0.442657
7,190,-1,0.438995
7,190,-1,0.440182
7,190,-1,1.30898
7,190,-1,0.442719
7,190,-1,0.438932
7,190,-1,0.436907
7,190,-1,0.44212
7,190,-1,0.528296
7,190,-1,0.434707
7,190,-1,0.43197
7,190,-1,0.764237
7,190,-1,0.432669
7,190,-1,0.430369
7,190,-1,0.437057
7,190,-1,0.431457
7,190,-1,0.44012
7,190,-1,0.499271
7,190,-1,0.433269
7,190,-1,0.438969
7,200,-1,0.441145
7,200,-1,0.440219
7,200,-1,0.435607
7,200,-1,0.43927
7,200,-1,0.43807
7,200,-1,0.477233
7,200,-1,0.441082
7,200,-1,0.437157
7,200,-1,0.439119
7,200,-1,0.439269
7,200,-1,0.436857
7,200,-1,0.633348
7,200,-1,0.466395
7,200,-1,0.436732
7,200,-1,0.895602
7,200,-1,0.501008
7,200,-1,0.43687
7,200,-1,2.09355
7,200,-1,0.432532
7,200,-1,0.439945
8,0,0,1.00462
8,0,0,0.957703
8,0,0,0.930002
8,0,0,1.03418
8,0,0,0.931528
8,0,0,1.89674
8,0,0,1.00584
8,0,0,2.47161
8,0,0,0.982441
8,0,0,0.926177
8,0,0,0.92649
8,0,0,0.927903
8,0,0,0.922264
8,0,0,1.08082
8,0,0,1.98229
8,0,0,0.923727
8,0,0,0.926703
8,0,0,0.921428
8,0,0,0.962865
8,0,0,0.92309
8,10,1,0.921878
8,10,1,1.28147
8,10,1,1.05892
8,10,1,1.11846
8,10,1,0.926252
8,10,1,2.47135
8,10,1,1.17239
8,10,1,0.926915
8,10,1,0.925702
8,10,1,0.925702
8,10,1,1.28462
8,10,1,0.924052
8,10,1,1.17952
8,10,1,3.93135
8,10,1,0.935202
8,10,1,0.92534
8,10,1,0.926277
8,10,1,0.923165
8,10,1,4.04919
8,10,1,1.04854
8,20,2,1.20572
8,20,2,0.920952
8,20,2,0.927115
8,20,2,0.991166
8,20,2,1.11316
8,20,2,0.924178
8,20,2,2.21937
8,20,2,1.19242
8,20,2,2.43568
8,20,2,1.846
8,20,2,1.64398
8,20,2,1.00618
8,20,2,0.964278
8,20,2,1.02964
8,20,2,0.927027
8,20,2,1.04184
8,20,2,0.931127
8,20,2,1.01543
8,20,2,3.20556
8,20,2,0.934102
8,30,2,0.928403
8,30,2,2.42599
8,30,2,1.04582
8,30,2,0.978378
8,30,2,0.979466
8,30,2,0.960253
8,30,2,1.95634
8,30,2,2.07025
8,30,2,1.82634
8,30,2,0.990841
8,30,2,3.33788
8,30,2,0.93204
8,30,2,2.2763
8,30,2,1.8038
8,30,2,1.04615
8,30,2,0.931665
8,30,2,1.05314
8,30,2,1.05068
8,30,2,0.928478
8,30,2,0.921552
8,40,1,1.39497
8,40,1,1.01273
8,40,1,0.934578
8,40,1,1.16639
8,40,1,3.72772
8,40,1,0.961528
8,40,1,0.923127
8,40,1,0.934453
8,40,1,0.924002
8,40,1,2.13981
8,40,1,3.51236
8,40,1,0.92389
8,40,1,0.92529
8,40,1,0.923778
8,40,1,0.921865
8,40,1,0.930065
8,40,1,5.52433
8,40,1,0.98159
8,40,1,0.921753
8,40,1,0.921877
8,50,1,9.88768
8,50,1,0.928553
8,50,1,1.01053
8,50,1,1.95429
8,50,1,1.2973
8,50,1,0.955828
8,50,1,1.2448
8,50,1,0.927315
8,50,1,0.930778
8,50,1,0.922077
8,50,1,1.48846
8,50,1,0.93169
8,50,1,0.926102
8,50,1,1.17221
8,50,1,0.931665
8,50,1,2.87207
8,50,1,0.92894
8,50,1,0.924465
8,50,1,0.91874
8,50,1,1.24727
8,60,-1,1.02007
8,60,-1,1.30191
8,60,-1,0.937665
8,60,-1,0.933153
8,60,-1,2.21174
8,60,-1,1.05937
8,60,-1,0.931728
8,60,-1,1.07738
8,60,-1,0.999666
8,60,-1,1.89777
8,60,-1,1.07685
8,60,-1,0.931941
8,60,-1,0.940153
8,60,-1,1.38878
8,60,-1,0.936641
8,60,-1,0.931353
8,60,-1,0.93289
8,60,-1,3.91029
8,60,-1,5.47386
8,60,-1,1.314
8,70,-1,2.38294
8,70,-1,0.940765
8,70,-1,0.926403
8,70,-1,2.58847
8,70,-1,0.936903
8,70,-1,1.01179
8,70,-1,1.08718
8,70,-1,1.763
8,70,-1,2.77232
8,70,-1,1.67734
8,70,-1,2.64462
8,70,-1,1.84691
8,70,-1,1.05247
8,70,-1,1.09463
8,70,-1,0.941915
8,70,-1,0.942565
8,70,-1,1.12057
8,70,-1,0.992441
8,70,-1,1.05212
8,70,-1,0.931978
8,80,3,3.15959
8,80,3,1.00023
8,80,3,1.07033
8,80,3,1.25533
8,80,3,0.92959
8,80,3,0.937628
8,80,3,0.938978
8,80,3,0.988979
8,80,3,0.923127
8,80,3,0.93809
8,80,3,1.031
8,80,3,0.927015
8,80,3,0.93249
8,80,3,0.93194
8,80,3,0.931715
8,80,3,0.936015
8,80,3,0.927378
8,80,3,1.01317
8,80,3,1.80097
8,80,3,2.20835
8,90,-1,0.976253
8,90,-1,0.932903
8,90,-1,0.926177
8,90,-1,1.26813
8,90,-1,3.88033
8,90,-1,2.27778
8,90,-1,0.936365
8,90,-1,0.963491
8,90,-1,0.996417
8,90,-1,0.927928
8,90,-1,1.20332
8,90,-1,3.33779
8,90,-1,0.96579
8,90,-1,1.90475
8,90,-1,0.928202
8,90,-1,1.05549
8,90,-1,3.82189
8,90,-1,2.61234
8,90,-1,0.932503
8,90,-1,0.929453
8,100,2,0.922139
8,100,2,1.98205
