n,V,resultado,tiempo
6,130,-1,0.369455
6,130,-1,0.654847
6,130,-1,0.263804
6,130,-1,0.249503
6,130,-1,0.287529
6,130,-1,0.28213
6,130,-1,0.684598
6,130,-1,0.243666
6,130,-1,0.259279
6,130,-1,0.264691
6,130,-1,0.478157
6,130,-1,0.265004
6,130,-1,0.315267
6,130,-1,0.235066
6,130,-1,0.631934
6,130,-1,0.288579
6,140,2,0.323917
6,140,2,0.383605
6,140,2,0.265292
6,140,2,0.407406
6,140,2,0.302067
6,140,2,0.262904
6,140,2,0.292205
6,140,2,0.242516
6,140,2,0.235153
6,140,2,0.257753
6,140,2,0.311567
6,140,2,0.260929
6,140,2,0.278379
6,140,2,0.361156
6,140,2,0.351955
6,140,2,0.300705
6,140,2,0.254291
6,140,2,0.280217
6,140,2,0.285967
6,140,2,0.246478
6,150,-1,0.243516
6,150,-1,0.370755
6,150,-1,0.414619
6,150,-1,0.31153
6,150,-1,0.280204
6,150,-1,0.250904
6,150,-1,0.402318
6,150,-1,0.258966
6,150,-1,0.310479
6,150,-1,0.279904
6,150,-1,0.415844
6,150,-1,0.643934
6,150,-1,0.241566
6,150,-1,0.250828
6,150,-1,0.239628
6,150,-1,0.32958
6,150,-1,0.325055
6,150,-1,0.244428
6,150,-1,0.234854
6,150,-1,0.242179
6,160,-1,0.234604
6,160,-1,0.272116
6,160,-1,0.239941
6,160,-1,0.265828
6,160,-1,0.270029
6,160,-1,0.235291
6,160,-1,0.250654
6,160,-1,0.267779
6,160,-1,0.234578
6,160,-1,0.245816
6,160,-1,0.243229
6,160,-1,0.262579
6,160,-1,0.246341
6,160,-1,0.259429
6,160,-1,0.238991
6,160,-1,0.242642
6,160,-1,0.242791
6,160,-1,0.514645
6,160,-1,0.240079
6,160,-1,0.564771
6,170,3,0.250403
6,170,3,0.259266
6,170,3,0.264729
6,170,3,0.260391
6,170,3,0.245316
6,170,3,0.234803
6,170,3,0.239404
6,170,3,0.234291
6,170,3,0.279679
6,170,3,0.264829
6,170,3,0.256354
6,170,3,0.241866
6,170,3,0.264841
6,170,3,0.260004
6,170,3,0.383518
6,170,3,0.264516
6,170,3,0.245503
6,170,3,0.259841
6,170,3,0.263229
6,170,3,0.268529
6,180,2,0.239703
6,180,2,0.257392
6,180,2,0.267642
6,180,2,0.264992
6,180,2,0.242178
6,180,2,0.259254
6,180,2,0.425432
6,180,2,0.278629
6,180,2,0.247516
6,180,2,0.267991
6,180,2,0.625534
6,180,2,0.238703
6,180,2,0.239241
6,180,2,0.272067
6,180,2,0.311404
6,180,2,0.239303
6,180,2,0.282191
6,180,2,0.268454
6,180,2,0.277517
6,180,2,0.351255
6,190,-1,0.234703
6,190,-1,0.373731
6,190,-1,0.29088
6,190,-1,0.247429
6,190,-1,0.250603
6,190,-1,0.242866
6,190,-1,0.259079
6,190,-1,0.258267
6,190,-1,0.453656
6,190,-1,0.234079
6,190,-1,0.276566
6,190,-1,0.314729
6,190,-1,0.242754
6,190,-1,0.250216
6,190,-1,0.460182
6,190,-1,0.280016
6,190,-1,0.298392
6,190,-1,0.246628
6,190,-1,0.268467
6,190,-1,0.288504
6,200,-1,0.28558
6,200,-1,0.245954
6,200,-1,0.290191
6,200,-1,0.326193
6,200,-1,0.268629
6,200,-1,0.425044
6,200,-1,0.27678
6,200,-1,0.275266
6,200,-1,0.277054
6,200,-1,0.359981
6,200,-1,0.266104
6,200,-1,0.251429
6,200,-1,0.246728
6,200,-1,0.239154
6,200,-1,0.354905
6,200,-1,0.265791
6,200,-1,0.233829
6,200,-1,0.560334
6,200,-1,0.551371
6,200,-1,0.234966
7,0,0,0.50872
7,0,0,0.500482
7,0,0,0.500957
7,0,0,0.628134
7,0,0,0.569659
7,0,0,0.502045
7,0,0,0.504682
7,0,0,0.508395
7,0,0,0.50522
7,0,0,0.509108
7,0,0,0.654759
7,0,0,0.508732
7,0,0,0.508733
7,0,0,0.503795
7,0,0,0.52147
7,0,0,0.524832
7,0,0,0.636397
7,0,0,0.528683
7,0,0,0.537858
7,0,0,0.668348
7,10,1,0.499407
7,10,1,0.652972
7,10,1,0.659272
7,10,1,0.582759
7,10,1,0.580408
7,10,1,0.579459
7,10,1,0.605609
7,10,1,0.648797
7,10,1,0.649723
7,10,1,0.645297
7,10,1,0.622659
7,10,1,0.727298
7,10,1,0.817337
7,10,1,0.53432
7,10,1,0.600221
7,10,1,0.648734
7,10,1,0.50972
7,10,1,0.547308
7,10,1,0.50002
7,10,1,0.50572
7,20,2,0.62286
7,20,2,0.543583
7,20,2,0.920676
7,20,2,0.628834
7,20,2,0.49972
7,20,2,0.519595
7,20,2,0.540245
7,20,2,0.521157
7,20,2,0.560733
7,20,2,0.505408
7,20,2,1.6837
7,20,2,0.507945
7,20,2,0.500695
7,20,2,0.509907
7,20,2,0.558384
7,20,2,0.62576
7,20,2,0.621647
7,20,2,0.647434
7,20,2,0.608409
7,20,2,0.559483
7,30,-1,0.859238
7,30,-1,0.611996
7,30,-1,0.534308
7,30,-1,0.594971
7,30,-1,0.534495
7,30,-1,0.537271
7,30,-1,0.819987
7,30,-1,0.715211
7,30,-1,0.784649
7,30,-1,0.766561
7,30,-1,0.516095
7,30,-1,0.534895
7,30,-1,0.504157
7,30,-1,0.557883
7,30,-1,0.564758
7,30,-1,0.506757
7,30,-1,0.509233
7,30,-1,0.534496
7,30,-1,0.503407
7,30,-1,0.561958
7,40,2,0.558045
7,40,2,0.537433
7,40,2,0.586534
7,40,2,0.52242
7,40,2,0.507682
7,40,2,0.50587
7,40,2,0.542658
7,40,2,0.587046
7,40,2,0.623396
7,40,2,0.575233
7,40,2,0.588459
7,40,2,0.555983
7,40,2,0.510895
7,40,2,0.636185
7,40,2,0.504182
7,40,2,0.503745
7,40,2,0.918514
7,40,2,0.646022
7,40,2,0.622585
7,40,2,0.633709
7,50,2,0.50822
7,50,2,0.50052
7,50,2,0.511395
7,50,2,0.909164
7,50,2,0.651147
7,50,2,1.08134
7,50,2,0.503045
7,50,2,0.525395
7,50,2,0.869813
7,50,2,0.689423
7,50,2,0.629372
7,50,2,0.510395
7,50,2,0.599647
7,50,2,0.604146
7,50,2,0.520333
7,50,2,1.53576
7,50,2,0.50272
7,50,2,0.913913
7,50,2,0.598759
7,50,2,0.599896
7,60,-1,0.711385
7,60,-1,0.680898
7,60,-1,0.653285
7,60,-1,0.604209
7,60,-1,0.599009
7,60,-1,0.603747
7,60,-1,0.62936
7,60,-1,0.748623
7,60,-1,0.535158
7,60,-1,0.595084
7,60,-1,0.65036
7,60,-1,0.654535
7,60,-1,0.595971
7,60,-1,0.602096
7,60,-1,0.629097
7,60,-1,0.593046
7,60,-1,0.624196
7,60,-1,0.577383
7,60,-1,0.559733
7,60,-1,0.680235
7,70,4,0.584034
7,70,4,0.623459
7,70,4,0.937989
7,70,4,0.552283
7,70,4,0.607496
7,70,4,0.53057
7,70,4,0.584959
7,70,4,0.51172
7,70,4,0.561571
7,70,4,0.830325
7,70,4,0.505795
7,70,4,0.602221
7,70,4,0.68061
7,70,4,0.547258
7,70,4,0.542221
7,70,4,0.81795
7,70,4,0.752186
7,70,4,0.500395
7,70,4,0.747773
7,70,4,0.499945
7,80,2,0.520683
7,80,2,0.50157
7,80,2,0.562258
7,80,2,0.546233
7,80,2,0.507332
7,80,2,0.544458
7,80,2,0.595371
7,80,2,0.653822
7,80,2,0.582646
7,80,2,0.625072
7,80,2,0.983402
7,80,2,0.833337
7,80,2,0.704235
7,80,2,0.647747
7,80,2,0.62871
7,80,2,0.646335
7,80,2,0.585421
7,80,2,0.614509
7,80,2,1.14833
7,80,2,0.923839
7,90,2,1.10333
7,90,2,0.605109
7,90,2,0.676997
7,90,2,0.508082
7,90,2,0.501882
7,90,2,0.622972
7,90,2,0.627584
7,90,2,0.624559
7,90,2,0.508945
7,90,2,0.50877
7,90,2,0.508119
7,90,2,0.599796
7,90,2,0.500383
7,90,2,0.546083
7,90,2,0.607022
7,90,2,0.603208
7,90,2,0.50792
7,90,2,0.72256
7,90,2,0.504258
7,90,2,0.615559
7,100,-1,0.503632
7,100,-1,0.499208
7,100,-1,0.622559
7,100,-1,0.684348
7,100,-1,0.507232
7,100,-1,0.63251
7,100,-1,0.500258
7,100,-1,0.503995
7,100,-1,0.624534
7,100,-1,0.49992
7,100,-1,1.02292
7,100,-1,0.623422
7,100,-1,0.50842
7,100,-1,0.507945
7,100,-1,0.505258
7,100,-1,0.50447
7,100,-1,0.50812
7,100,-1,0.500195
7,100,-1,2.75052
7,100,-1,0.626434
7,110,-1,0.606159
7,110,-1,0.499632
7,110,-1,0.614034
7,110,-1,0.500982
7,110,-1,0.50132
7,110,-1,0.752336
7,110,-1,1.02618
7,110,-1,0.512145
7,110,-1,0.612746
7,110,-1,0.50812
7,110,-1,0.500808
7,110,-1,0.507958
7,110,-1,1.0246
7,110,-1,0.507033
7,110,-1,0.50452
7,110,-1,0.503082
7,110,-1,0.501758
7,110,-1,0.506095
7,110,-1,0.576259
7,110,-1,1.09042
7,120,3,1.60134
7,120,3,0.601134
7,120,3,0.509007
7,120,3,0.543883
7,120,3,0.543195
7,120,3,0.499782
7,120,3,0.624172
7,120,3,0.509907
7,120,3,0.504507
7,120,3,0.609547
7,120,3,0.567183
7,120,3,0.51012
7,120,3,0.504933
7,120,3,0.624022
7,120,3,0.50487
7,120,3,0.502095
7,120,3,0.642485
7,120,3,0.50797
7,120,3,0.778412
7,120,3,0.50022
7,130,2,1.34545
7,130,2,0.505058
7,130,2,0.630934
7,130,2,0.515095
7,130,2,0.626272
7,130,2,0.618584
7,130,2,0.794599
7,130,2,0.768248
7,130,2,0.630234
7,130,2,0.508082
7,130,2,0.893201
7,130,2,0.507282
7,130,2,0.505082
7,130,2,0.541033
7,130,2,0.512757
7,130,2,0.503795
7,130,2,0.515382
7,130,2,0.501482
7,130,2,1.70619
7,130,2,0.664423
7,140,-1,1.57313
7,140,-1,0.691273
7,140,-1,0.544271
7,140,-1,1.22338
7,140,-1,1.3238
7,140,-1,0.51627
7,140,-1,0.508333
7,140,-1,0.620059
7,140,-1,0.598246
7,140,-1,0.506807
7,140,-1,0.537321
7,140,-1,0.511383
7,140,-1,0.632447
7,140,-1,0.512508
7,140,-1,0.53432
7,140,-1,0.540557
7,140,-1,0.587196
7,140,-1,0.577371
7,140,-1,0.682748
7,140,-1,0.722098
7,150,-1,0.596421
7,150,-1,0.535283
7,150,-1,0.624384
7,150,-1,0.658348
7,150,-1,0.613422
7,150,-1,0.533958
7,150,-1,0.620122
7,150,-1,0.556995
7,150,-1,0.557358
7,150,-1,0.584684
7,150,-1,0.583684
7,150,-1,0.817387
7,150,-1,0.563746
7,150,-1,0.585821
7,150,-1,0.602496
7,150,-1,0.654922
7,150,-1,0.561683
7,150,-1,0.623072
7,150,-1,0.579621
7,150,-1,0.651347
7,160,-1,0.827337
7,160,-1,0.786874
7,160,-1,0.774062
7,160,-1,0.504944
7,160,-1,0.985214
7,160,-1,0.670222
7,160,-1,0.573871
7,160,-1,0.622722
7,160,-1,0.585108
7,160,-1,0.499807
7,160,-1,0.508458
7,160,-1,0.562371
7,160,-1,0.53917
7,160,-1,0.561971
7,160,-1,7.02213
7,160,-1,0.566608
7,160,-1,0.559209
7,160,-1,0.543871
7,160,-1,0.580922
7,160,-1,0.66216
7,170,-1,0.602071
7,170,-1,0.594809
7,170,-1,0.553595
7,170,-1,0.566246
7,170,-1,0.739348
7,170,-1,0.619534
7,170,-1,0.979402
7,170,-1,0.506032
7,170,-1,0.680448
7,170,-1,0.971501
7,170,-1,0.565795
7,170,-1,0.577433
7,170,-1,0.839599
7,170,-1,0.747211
7,170,-1,0.560708
7,170,-1,0.803974
7,170,-1,0.992703
7,170,-1,0.687211
7,170,-1,0.703535
7,170,-1,0.533033
7,180,-1,0.635397
7,180,-1,0.50037
7,180,-1,0.743886
7,180,-1,0.673972
7,180,-1,0.798512
7,180,-1,0.675859
7,180,-1,0.553558
7,180,-1,0.825
7,180,-1,0.648409
7,180,-1,0.565495
7,180,-1,0.584596
7,180,-1,0.589233
7,180,-1,0.521583
7,180,-1,0.693798
7,180,-1,0.517957
7,180,-1,0.504032
7,180,-1,0.69191
7,180,-1,1.98914
7,180,-1,0.542733
7,180,-1,0.807599
7,190,-1,0.559009
7,190,-1,0.917926
7,190,-1,0.609559
7,190,-1,0.575908
7,190,-1,0.499482
7,190,-1,0.505645
7,190,-1,0.511557
7,190,-1,0.504195
7,190,-1,0.507333
7,190,-1,0.642685
7,190,-1,0.50872
7,190,-1,0.714423
7,190,-1,0.50587
7,190,-1,0.508082
7,190,-1,0.508845
7,190,-1,0.509207
7,190,-1,0.501608
7,190,-1,0.657235
7,190,-1,0.505558
7,190,-1,0.539683
7,200,-1,0.502958
7,200,-1,0.509733
7,200,-1,0.501607
7,200,-1,0.543446
7,200,-1,0.509283
7,200,-1,0.513045
7,200,-1,0.507545
7,200,-1,0.51052
7,200,-1,1.88533
7,200,-1,0.505533
7,200,-1,0.565859
7,200,-1,0.662985
7,200,-1,0.511095
7,200,-1,0.510457
7,200,-1,0.718161
7,200,-1,1.57864
7,200,-1,0.865663
7,200,-1,0.501582
7,200,-1,0.509532
7,200,-1,0.655247
8,0,0,1.08089
8,0,0,1.87373
8,0,0,1.24317
8,0,0,1.16122
8,0,0,2.05039
8,0,0,1.45891
8,0,0,1.29844
8,0,0,1.08178
8,0,0,1.6651
8,0,0,1.07829
8,0,0,1.97358
8,0,0,1.13913
8,0,0,2.26148
8,0,0,1.22754
8,0,0,1.10102
8,0,0,1.15317
8,0,0,1.33991
8,0,0,1.68374
8,0,0,1.30792
8,0,0,1.42641
8,10,2,1.6528
8,10,2,1.11189
8,10,2,1.94087
8,10,2,1.84092
8,10,2,1.15568
8,10,2,1.23778
8,10,2,1.77959
8,10,2,1.64876
8,10,2,1.10224
8,10,2,1.50107
8,10,2,1.07483
8,10,2,1.08027
8,10,2,1.632
8,10,2,1.94558
8,10,2,1.07903
8,10,2,1.19147
8,10,2,1.69962
8,10,2,1.33032
8,10,2,1.08165
8,10,2,1.68225
8,20,-1,1.08834
8,20,-1,1.06987
8,20,-1,1.07792
8,20,-1,1.37281
8,20,-1,1.31914
8,20,-1,1.08185
8,20,-1,1.57414
8,20,-1,1.08068
8,20,-1,1.07264
8,20,-1,1.07487
8,20,-1,1.5864
8,20,-1,1.18744
8,20,-1,1.08043
8,20,-1,1.85362
8,20,-1,1.44427
8,20,-1,1.59016
8,20,-1,12.0651
8,20,-1,1.31234
8,20,-1,1.21591
8,20,-1,1.59014
8,30,2,1.31498
8,30,2,1.0842
8,30,2,1.36813
8,30,2,1.78549
8,30,2,1.31254
8,30,2,3.60017
8,30,2,1.11974
8,30,2,1.08983
8,30,2,3.04456
8,30,2,2.15161
8,30,2,2.21838
8,30,2,1.32951
8,30,2,1.79116
8,30,2,1.15272
8,30,2,1.13645
8,30,2,1.08209
8,30,2,1.42813
8,30,2,1.19495
8,30,2,1.08307
8,30,2,1.0832
8,40,1,1.07895
8,40,1,1.07551
8,40,1,1.50924
8,40,1,1.35103
8,40,1,1.32532
8,40,1,1.23179
8,40,1,1.92117
8,40,1,1.30097
8,40,1,1.10467
8,40,1,1.08003
8,40,1,1.14494
8,40,1,1.21163
8,40,1,1.22633
8,40,1,1.07494
8,40,1,1.90554
8,40,1,1.08119
8,40,1,1.1461
8,40,1,1.07555
8,40,1,1.16573
8,40,1,1.07847
8,50,2,1.12758
8,50,2,1.22833
8,50,2,1.07408
8,50,2,1.12599
8,50,2,1.06973
8,50,2,1.12812
8,50,2,1.22802
8,50,2,1.22847
8,50,2,1.07684
8,50,2,1.47377
8,50,2,1.59134
8,50,2,1.77041
8,50,2,1.17125
8,50,2,1.14773
8,50,2,1.28532
8,50,2,1.08063
8,50,2,1.24058
8,50,2,1.32849
8,50,2,1.39422
8,50,2,1.10387
8,60,2,1.27069
8,60,2,3.54171
8,60,2,1.57727
8,60,2,1.23873
8,60,2,1.42305
8,60,2,1.32915
8,60,2,1.11673
8,60,2,1.1076
8,60,2,3.48831
8,60,2,1.23696
8,60,2,1.19309
8,60,2,1.28783
8,60,2,1.15528
8,60,2,1.24677
8,60,2,1.19992
8,60,2,1.20119
8,60,2,1.19557
8,60,2,6.11894
8,60,2,1.65835
8,60,2,1.08274
8,70,3,1.09489
8,70,3,6.528
8,70,3,1.0922
8,70,3,1.18609
8,70,3,1.09455
8,70,3,1.09184
8,70,3,1.07713
8,70,3,1.07249
8,70,3,1.50361
8,70,3,1.35563
8,70,3,1.07635
8,70,3,1.58824
8,70,3,1.27956
8,70,3,1.75208
8,70,3,1.08292
8,70,3,1.51046
8,70,3,1.2023
8,70,3,1.07855
8,70,3,1.08113
8,70,3,1.28678
8,80,-1,1.55442
8,80,-1,1.07379
8,80,-1,2.50672
8,80,-1,1.08195
8,80,-1,1.72459
8,80,-1,1.58806
8,80,-1,1.35828
8,80,-1,1.11865
8,80,-1,1.96747
8,80,-1,1.23687
8,80,-1,1.08165
8,80,-1,1.39213
8,80,-1,1.08373
8,80,-1,1.4024
8,80,-1,1.49992
8,80,-1,1.27758
8,80,-1,1.53509
8,80,-1,1.0902
8,80,-1,1.13915
8,80,-1,1.23469
8,90,3,1.08015
8,90,3,1.07628
8,90,3,1.19239
8,90,3,1.08022
8,90,3,1.08925
8,90,3,1.20114
8,90,3,1.29887
8,90,3,1.07365
8,90,3,1.09124
8,90,3,1.40172
8,90,3,1.08659
8,90,3,1.08758
8,90,3,1.07949
8,90,3,1.07965
8,90,3,2.20277
8,90,3,1.56146
8,90,3,1.09523
8,90,3,1.37188
8,90,3,1.3821
8,90,3,1.19159
8,100,3,1.29154
8,100,3,1.07148
8,100,3,3.60267
8,100,3,1.08525
8,100,3,2.31235
8,100,3,2.88582
8,100,3,1.38155
8,100,3,1.07223
8,100,3,1.07634
8,100,3,1.08453
8,100,3,1.07109
8,100,3,1.18124
8,100,3,1.07232
8,100,3,1.082
8,100,3,1.07862
8,100,3,1.09027
8,100,3,1.51077
8,100,3,2.19381
8,100,3,1.08435
8,100,3,1.06993
8,110,-1,1.21351
8,110,-1,1.18032
8,110,-1,1.0834
8,110,-1,1.07934
8,110,-1,1.07322
8,110,-1,2.03003
8,110,-1,1.13938
8,110,-1,1.07333
8,110,-1,1.07977
8,110,-1,1.18969
8,110,-1,1.07467
8,110,-1,1.07572
8,110,-1,1.36108
8,110,-1,1.19052
8,110,-1,1.07574
8,110,-1,1.0779
8,110,-1,1.17733
8,110,-1,2.15021
8,110,-1,1.16341
8,110,-1,2.79904
8,120,-1,1.0734
8,120,-1,1.50995
8,120,-1,1.08329
8,120,-1,3.25061
8,120,-1,1.09293
8,120,-1,1.08564
8,120,-1,1.08079
8,120,-1,1.0788
8,120,-1,1.09107
8,120,-1,1.16518
8,120,-1,1.18042
8,120,-1,1.78365
8,120,-1,1.59301
8,120,-1,2.50197
8,120,-1,1.65697
8,120,-1,1.39556
8,120,-1,1.17249
8,120,-1,1.07433
8,120,-1,1.35631
8,120,-1,1.58502
8,130,1,3.23601
8,130,1,1.80674
8,130,1,1.12899
8,130,1,2.67816
8,130,1,3.27687
8,130,1,1.0857
8,130,1,1.07108
8,130,1,1.11592
8,130,1,1.44258
8,130,1,1.08069
8,130,1,1.32534
8,130,1,1.07587
8,130,1,1.21371
8,130,1,1.086
8,130,1,1.28661
8,130,1,1.50936
8,130,1,1.09077
8,130,1,3.02336
8,130,1,1.19602
8,130,1,1.09688
8,140,-1,1.09352
8,140,-1,1.35607
8,140,-1,1.54941
8,140,-1,1.23828
8,140,-1,1.50715
8,140,-1,1.45208
8,140,-1,1.45401
8,140,-1,1.21478
8,140,-1,1.469
8,140,-1,1.1054
8,140,-1,1.21378
8,140,-1,1.1199
8,140,-1,1.20772
8,140,-1,1.53256
8,140,-1,1.16539
8,140,-1,1.1009
8,140,-1,1.16004
8,140,-1,1.96153
8,140,-1,1.85045
8,140,-1,1.39392
8,150,1,1.438
8,150,1,1.17762
8,150,1,1.07433
8,150,1,1.06809
8,150,1,1.14877
8,150,1,1.18854
8,150,1,1.19683
8,150,1,1.29422
8,150,1,1.07945
8,150,1,1.0713
8,150,1,1.18888
8,150,1,1.07106
8,150,1,1.0745
8,150,1,1.26733
8,150,1,1.14962
8,150,1,1.07474
8,150,1,1.15392
8,150,1,1.24261
8,150,1,6.14193
8,150,1,1.7712
8,160,-1,1.13475
8,160,-1,1.06858
8,160,-1,1.08664
8,160,-1,1.50322
8,160,-1,2.08651
8,160,-1,1.07457
8,160,-1,1.19608
8,160,-1,1.24262
8,160,-1,1.07099
8,160,-1,1.07944
8,160,-1,1.90953
8,160,-1,1.74626
8,160,-1,1.08164
8,160,-1,1.2003
8,160,-1,1.08733
8,160,-1,1.69311
8,160,-1,1.07939
8,160,-1,1.08188
8,160,-1,1.4085
8,160,-1,1.13437
8,170,-1,1.08139
8,170,-1,1.36469
8,170,-1,1.07989
8,170,-1,1.07223
8,170,-1,2.18503
8,170,-1,1.07527
8,170,-1,1.07614
8,170,-1,1.06739
8,170,-1,1.26987
8,170,-1,1.12398
8,170,-1,1.29328
8,170,-1,1.92589
8,170,-1,1.06717
8,170,-1,1.14874
8,170,-1,1.08089
8,170,-1,1.07884
8,170,-1,1.1373
8,170,-1,1.072
8,170,-1,1.08045
8,170,-1,1.07655
8,180,-1,1.07343
8,180,-1,1.07385
8,180,-1,1.07962
8,180,-1,1.12282
8,180,-1,1.43228
8,180,-1,1.08223
8,180,-1,1.0968
8,180,-1,1.13639
8,180,-1,1.14874
8,180,-1,1.08507
8,180,-1,1.07777
8,180,-1,1.08237
8,180,-1,1.29998
8,180,-1,1.07843
8,180,-1,1.07484
8,180,-1,1.07734
8,180,-1,1.14053
8,180,-1,1.08062
8,180,-1,1.07585
8,180,-1,1.29454
8,190,1,1.08249
8,190,1,1.52246
8,190,1,1.08389
8,190,1,1.0824
8,190,1,3.70677
8,190,1,1.08394
8,190,1,10.6321
8,190,1,1.1143
8,190,1,1.07679
8,190,1,1.63509
8,190,1,1.07967
8,190,1,1.24176
8,190,1,1.31009
8,190,1,1.08364
8,190,1,1.23032
8,190,1,1.07476
8,190,1,1.08285
8,190,1,1.0733
8,190,1,1.33027
8,190,1,1.08103
8,200,2,2.28082
8,200,2,1.29289
8,200,2,1.08848
8,200,2,1.27147
8,200,2,1.24744
8,200,2,1.33279
8,200,2,1.08198
8,200,2,1.07932
8,200,2,1.27939
8,200,2,1.10037
8,200,2,1.30119
8,200,2,1.28176
8,200,2,1.08548
8,200,2,1.14467
8,200,2,1.07368
8,200,2,1.16403
8,200,2,1.07488
8,200,2,1.17664
8,200,2,1.07693
8,200,2,1.45237
9,0,0,2.38771
9,0,0,2.39021
9,0,0,2.37455
9,0,0,3.77913
9,0,0,3.95596
9,0,0,2.45941
9,0,0,2.33386
9,0,0,2.36359
9,0,0,4.01051
9,0,0,2.85154
9,0,0,2.28975
9,0,0,2.444
9,0,0,2.28973
9,0,0,2.63685
9,0,0,2.57224
9,0,0,2.60135
9,0,0,2.51765
9,0,0,2.43251
9,0,0,2.35452
9,0,0,2.45186
9,10,1,2.29108
9,10,1,2.2867
9,10,1,2.3861
9,10,1,2.44387
9,10,1,2.29493
9,10,1,3.57799
9,10,1,2.91886
9,10,1,2.2966
9,10,1,2.4623
9,10,1,2.5251
9,10,1,2.47792
9,10,1,2.68561
9,10,1,2.52059
9,10,1,2.76033
9,10,1,2.58433
9,10,1,3.03618
9,10,1,7.0134
9,10,1,5.29534
9,10,1,2.57222
9,10,1,4.12956
9,20,1,2.43597
9,20,1,2.38001
9,20,1,2.37956
9,20,1,2.48229
9,20,1,3.23399
9,20,1,2.29475
9,20,1,2.30601
9,20,1,6.19044
9,20,1,2.43465
9,20,1,2.29402
9,20,1,2.33047
9,20,1,2.28811
9,20,1,2.28428
9,20,1,4.00406
9,20,1,2.3569
9,20,1,2.33652
9,20,1,2.37455
9,20,1,4.05558
9,20,1,2.40371
9,20,1,3.4918
9,30,2,2.76448
9,30,2,3.48809
9,30,2,2.32065
9,30,2,5.32509
9,30,2,2.33702
9,30,2,2.34524
9,30,2,2.28182
9,30,2,2.39277
9,30,2,2.39911
9,30,2,2.36048
9,30,2,2.29772
9,30,2,2.2891
9,30,2,2.28672
9,30,2,2.29072
9,30,2,2.29963
9,30,2,2.34861
9,30,2,3.18105
9,30,2,2.39957
9,30,2,2.4997
9,30,2,2.3472
9,40,2,2.33325
9,40,2,2.29097
9,40,2,2.29171
9,40,2,2.29563
9,40,2,2.38299
9,40,2,2.33152
9,40,2,5.70673
9,40,2,5.38678
9,40,2,2.36507
9,40,2,2.45665
9,40,2,2.49636
9,40,2,3.16687
9,40,2,3.6186
9,40,2,3.54983
9,40,2,2.85668
9,40,2,4.34589
9,40,2,2.87574
9,40,2,3.99792
9,40,2,2.61871
9,40,2,3.48541
9,50,-1,2.28081
9,50,-1,2.33951
9,50,-1,2.35107
9,50,-1,2.45312
9,50,-1,5.1353
9,50,-1,3.2363
9,50,-1,2.41647
9,50,-1,2.42185
9,50,-1,2.78794
9,50,-1,2.28551
9,50,-1,2.39334
9,50,-1,5.01172
9,50,-1,2.67149
9,50,-1,2.86235
9,50,-1,3.22135
9,50,-1,2.29708
9,50,-1,2.32415
9,50,-1,2.29078
9,50,-1,3.94623
9,50,-1,2.64819
9,60,1,2.75529
9,60,1,5.49099
9,60,1,2.3753
9,60,1,2.37603
9,60,1,2.37492
9,60,1,2.32521
9,60,1,2.60956
9,60,1,3.76064
9,60,1,2.3219
9,60,1,2.31703
9,60,1,2.69798
9,60,1,2.60566
9,60,1,3.84531
9,60,1,3.15618
9,60,1,3.40461
9,60,1,5.69863
9,60,1,3.75807
9,60,1,4.53868
9,60,1,2.4703
9,60,1,2.54603
9,70,3,2.62725
9,70,3,3.45526
9,70,3,2.65468
9,70,3,2.52545
9,70,3,4.03577
9,70,3,2.52466
9,70,3,2.46272
9,70,3,2.89074
9,70,3,2.31198
9,70,3,2.89112
9,70,3,3.89755
9,70,3,2.37752
9,70,3,3.5694
9,70,3,3.46449
9,70,3,3.52249
9,70,3,3.13866
9,70,3,3.26477
9,70,3,3.2874
9,70,3,2.6577
9,70,3,2.41085
9,80,-1,3.11875
9,80,-1,2.79965
9,80,-1,2.92747
9,80,-1,2.45814
9,80,-1,3.13495
9,80,-1,3.08531
9,80,-1,2.40319
9,80,-1,2.58139
9,80,-1,4.77205
9,80,-1,3.86063
9,80,-1,2.76775
9,80,-1,4.1712
9,80,-1,2.62171
9,80,-1,2.42112
9,80,-1,2.45055
9,80,-1,7.33812
9,80,-1,3.26151
9,80,-1,2.31658
9,80,-1,2.3722
9,80,-1,3.84488
9,90,2,3.91363
9,90,2,2.40585
9,90,2,6.45477
9,90,2,5.17661
9,90,2,2.2878
9,90,2,2.3628
9,90,2,2.35365
9,90,2,2.35122
9,90,2,2.34955
9,90,2,2.49716
9,90,2,2.29171
9,90,2,2.33471
9,90,2,3.11893
9,90,2,2.29255
9,90,2,2.2961
9,90,2,2.37656
9,90,2,2.53339
9,90,2,2.3563
9,90,2,2.32272
9,90,2,2.32038
9,100,2,2.29718
9,100,2,2.3503
9,100,2,2.35856
9,100,2,2.35471
9,100,2,2.355
9,100,2,2.38495
9,100,2,2.29857
9,100,2,2.30465
9,100,2,2.29117
9,100,2,2.29751
9,100,2,2.30783
9,100,2,2.28835
9,100,2,2.29151
9,100,2,2.29401
9,100,2,2.37942
9,100,2,2.3907
9,100,2,2.41231
9,100,2,2.37493
9,100,2,2.5841
9,100,2,2.4686
9,110,3,2.31135
9,110,3,2.33397
9,110,3,2.45864
9,110,3,2.32772
9,110,3,2.65774
9,110,3,2.34965
9,110,3,2.43339
9,110,3,2.42911
9,110,3,2.35155
